Tid          Akselerasjon
0.60996      1.5644155369983126
0.61272      1.5997958739916232
0.61548      1.5841586797560232
0.61824      1.751219120061713
0.621        1.7285435912889542
0.62376      1.6696207364140174
0.62652      1.7958472802292167
0.62928      1.4897096060161876
0.63204      1.4713762697217694
0.6348       1.3910749891756122
0.63756      1.3578924374989372
0.64032      1.5412803622953155
0.64308      1.5232093481964892
0.64584      1.3778060352541022
0.6486       1.3190479160750426
0.65136      1.496155453600867
0.65412      1.5745942963261599
0.65688      1.5644504760552018
0.65964      1.221894160294052
0.6624       1.4190183434851904
0.66516      1.3684828895348846
0.66792      1.2356953194399356
0.67068      1.2221632420810131
0.67344      1.1560627611662042
0.6762       1.2526166948537236
0.67896      1.3972186176852202
0.68172      1.154368853108869
0.68448      1.1433598359902752
0.68724      1.2317972272261646
0.69         1.1183698606488073
0.69276      1.0942446130082575
0.69552      1.0888051776093817
0.69828      1.1675320203150237
0.70104      1.1105268606396492
0.7038       1.2470026074263265
0.70656      0.9970386423226124
0.70932      1.0063325536284298
0.71208      1.1976654938233176
0.71484      1.0770092925138581
0.7176       0.9111967147258995
0.72036      0.9565341803195836
0.72312      0.9437006086141959
0.72588      0.9324189476460476
0.72864      0.92264966384696
0.7314       0.9032957853762198
0.73416      0.8979969219874152
0.73692      0.8819416362908059
0.73968      0.8700590723237633
0.74244      0.833654514154088
0.7452       0.9483084426543369
0.74796      0.7949437852105624
0.75072      1.0345381298198786
0.75348      0.7895278362001187
0.75624      1.0067512026833492
0.759        0.7910489330484609
0.76176      0.9319813699592027
0.76452      0.8132928275675317
0.76728      0.9130437016944205
0.77004      0.703958435646008
0.7728       0.9542426320168269
0.77556      0.7976853714626344
0.77832      0.7166413163763014
0.78108      0.7120394488207531
0.78384      0.765590390625036
0.7866       0.7561997995738824
0.78936      0.5828461814714624
0.79212      0.6740498555718019
0.79488      0.6677592239304164
0.79764      0.8435230191254361
0.8004       0.6277403630494813
0.80316      0.6354244491780432
0.80592      0.8094463417338822
0.80868      0.7433247112472507
0.81144      0.5979821549392038
0.8142       0.5841028388680568
0.81696      0.7084322853192527
0.81972      0.5874272697044577
0.82248      0.6938416199325574
0.82524      0.5416149265079017
0.828        0.5930639664256673
0.83076      0.5849311430530506
0.83352      0.7052002681377785
0.83628      0.6431897911905644
0.83904      0.5948461535967122
0.8418       0.625645399046439
0.84456      0.6170735680671048
0.84732      0.5118357448649907
0.85008      0.5044373288788948
0.85284      0.49785278302103086
0.8556       0.51644543735357
0.85836      0.4805453126907889
0.86112      0.5210641968053461
0.86388      0.513186095653843
0.86664      0.46450230356699057
0.8694       0.4546015627643693
0.87216      0.45178075225775144
0.87492      0.4967542075802523
0.87768      0.4162900009007694
0.88044      0.4230821658732994
0.8832       0.4656323997531602
0.88596      0.4114760328854413
0.88872      0.41437982185526595
0.89148      0.3834918110288202
0.89424      0.5051970583006602
0.897        0.444432714435751
0.89976      0.38380549060515573
0.90252      0.4229686837736066
0.90528      0.37085259660330655
0.90804      0.4847255380642922
0.9108       0.36927321961776993
0.91356      0.4713891852283953
0.91632      0.46485656656398444
0.91908      0.4267981880161236
0.92184      0.29975583150023644
0.9246       0.41224535552044594
0.92736      0.34325704858367095
0.93012      0.33459154978746786
0.93288      0.3706975652448577
0.93564      0.38984867843441645
0.9384       0.30970555418778734
0.94116      0.3790952680462472
0.94392      0.40422777692963946
0.94668      0.3100272970216806
0.94944      0.3036540396317234
0.9522       0.3767854239868881
0.95496      0.32390623888410996
0.95772      0.29116171858602025
0.96048      0.2868561103504342
0.96324      0.3109983263686849
0.966        0.27917565168570047
0.96876      0.301989248433309
0.97152      0.2557077201418583
0.97428      0.2553218284755141
0.97704      0.28994199669115567
0.9798       0.2756183809884593
0.98256      0.2815349158554339
0.98532      0.2540248870071886
0.98808      0.24371305419694128
0.99084      0.2762036852841531
0.9936       0.23849876273372206
0.99636      0.3010488425794939
0.99912      0.25913990851533597
1.00188      0.19966603316853793
1.00464      0.2886228153073922
1.0074       0.28459446291795143
1.01016      0.22452667833302234
1.01292      0.2147634082313059
1.01568      0.21820957138796995
1.01844      0.20812809019232775
1.0212       0.23157334592189874
1.02396      0.2091303487293802
1.02672      0.2453638510147422
1.02948      0.19673792164155335
1.03224      0.19108303005563268
1.035        0.19768192612947919
1.03776      0.19374024779799845
1.04052      0.2144337661376771
1.04328      0.1883595396533538
1.04604      0.23370364122530032
1.0488       0.18437157734593698
1.05156      0.1741389332051033
1.05432      0.17995459719297216
1.05708      0.17673975042699971
1.05984      0.1684989631192877
1.0626       0.1607652676723005
1.06536      0.16381430391355653
1.06812      0.14241871108236095
1.07088      0.1592587633228845
1.07364      0.15467673837657583
1.0764       0.17853128665296883
1.07916      0.15788487361638792
1.08192      0.18509309407749233
1.08468      0.18373816843935664
1.08744      0.1799422004145749
1.0902       0.1482122667782069
1.09296      0.14225920790056865
1.09572      0.14496234080809012
1.09848      0.14297254072624335
1.10124      0.13194800454099068
1.104        0.1324340415697374
1.10676      0.1762719885231257
1.10952      0.1350798810626664
1.11228      0.15954391317699754
1.11504      0.15730584469863163
1.1178       0.12527913869461743
1.12056      0.14243104409576393
1.12332      0.14976677712181596
1.12608      0.12381758123884465
1.12884      0.12207986515423527
1.1316       0.114377946535748
1.13436      0.12520107975787476
1.13712      0.11727804599678636
1.13988      0.11563153047226402
1.14264      0.11331906572723663
1.1454       0.13374598289072231
1.14816      0.10507468495999363
1.15092      0.12191748628489855
1.15368      0.1386196468164183
1.15644      0.10548838024890099
1.1592       0.104763002385726
1.16196      0.11274459942690712
1.16472      0.12195900284563964
1.16748      0.10045090344861834
1.17024      0.10417170153403482
1.173        0.09251205490204539
1.17576      0.09584448565919684
1.17852      0.09178091847788317
1.18128      0.12032865510833678
1.18404      0.09199660130069609
1.1868       0.09568978914552322
1.18956      0.07647132921407167
1.19232      0.08878380651205893
1.19508      0.09171024881971772
1.19784      0.08590459508947383
1.2006       0.08072484524759463
1.20336      0.08389437339953887
1.20612      0.10593084358356068
1.20888      0.0769588691606125
1.21164      0.07984903288496085
1.2144       0.07892911546475129
1.21716      0.0745737897372877
1.21992      0.0762377710015025
1.22268      0.07533745662876527
1.22544      0.07404184731976513
1.2282       0.08746380235155293
1.23096      0.06907617913316359
1.23372      0.07102316764854005
1.23648      0.0659612487665081
1.23924      0.06945795511070256
1.242        0.07466827381319646
1.24476      0.07371768579235843
1.24752      0.06461932191741998
1.25028      0.07808802860685207
1.25304      0.07751129653808085
1.2558       0.07978962806136823
1.25856      0.06294130385357097
1.26132      0.07428354869912553
1.26408      0.06090768269490951
1.26684      0.059912806009448594
1.2696       0.057502619487566936
1.27236      0.06397287762033405
1.27512      0.05476735162010506
1.27788      0.06776462259504348
1.28064      0.05486162212335897
1.2834       0.0537408931469723
1.28616      0.054834530923979836
1.28892      0.052237738635209544
1.29168      0.06312771953554908
1.29444      0.05505617306329592
1.2972       0.04943382120298116
1.29996      0.05543728085254366
1.30272      0.052762093347824064
1.30548      0.049420688086912
1.30824      0.06094102043800326
1.311        0.05754517031325202
1.31376      0.05284194097789136
1.31652      0.05098245292674752
1.31928      0.04586256336768232
1.32204      0.049555829851835445
1.3248       0.043438861241478915
1.32756      0.03763916243920886
1.33032      0.03710874361228796
1.33308      0.046757233917707926
1.33584      0.04609827977332327
1.3386       0.05213310762095095
1.34136      0.04015118524729609
1.34412      0.04070419897910896
1.34688      0.03970309578349506
1.34964      0.039393152134312236
1.3524       0.03885403818668261
1.35516      0.03829042198933496
1.35792      0.035969697635838946
1.36068      0.03723398412776215
1.36344      0.035163704158899335
1.3662       0.04653249384426158
1.36896      0.039782156543608685
1.37172      0.035153231397933374
1.37448      0.03452713249360955
1.37724      0.0343280940168148
